time,TATM,E,NC,nonUV,ES,YGROSS,S,invNCfrac,MIU,CPC,YNET,K,scc,gama3,ratioKNC,g4,theta1,share1,climsen,prtp,share2,theta2,YGreen,elasmu,damageNC
2240,2.786040606395705,0.0025694306017142827,7.112385593402171e-8,0.00026669056213901105,1.2690864980063763,2038.8738085987009,0.2473767977858786,0.0,0.9999802074220769,142.846500334787,1996.6410030200316,5568.980963011545,487.50453526934865,0.0,3.87,0.5,1.0,0.0,3.2,0.015,0.0,1.0,1991.768424774745,1.45,0.07887651302079308
2245,2.7766682762432726,0.0020904142371428796,4.422770612310744e-8,0.00021030384238788277,1.1220273507049905,2100.607136969226,0.24789447055937525,0.0,0.9999837314482011,147.10295272416357,2057.3878561495503,5752.014043107688,469.8515779579522,0.0,3.87,0.5,1.0,0.0,3.2,0.015,0.0,1.0,2052.6838149145906,1.45,0.07887651302079308
2250,2.768010716592527,0.0005612257913050262,2.7567494012733115e-8,0.0001660346169108512,0.992167838404521,2162.864133356595,0.2479641788441902,0.0,0.9999957701390322,151.48048493835353,2118.641003572255,5940.751609934914,447.60656962750903,0.0,3.87,0.5,1.0,0.0,3.2,0.015,0.0,1.0,2114.101485307377,1.45,0.07887651302079308
2255,2.760011063194879,0.007758152624258067,1.7220486484544063e-8,0.00013122685123306154,0.8774430949950985,2224.938290234259,0.2470857608896628,0.0,0.9999372497372185,156.0410678593433,2179.7085266032586,6129.061612138101,420.6006067205188,0.0,3.87,0.5,1.0,0.0,3.2,0.015,0.0,1.0,2175.331767998524,1.45,0.07887651302079308
2260,2.752621766854524,0.01887851884075767,1.0778692189094336e-8,0.00010382048058593419,0.7760492729344511,2285.675699477283,0.2465956045289419,0.0,0.9998450622489718,160.43535360724715,2239.459695390871,6306.6171167682805,387.21218997542974,0.0,3.87,0.5,1.0,0.0,3.2,0.015,0.0,1.0,2235.2451803642666,1.45,0.07887651302079308
2265,2.7457995348179143,0.009473432967272238,6.7591450646578856e-9,8.221401987895912e-5,0.6864074818814334,2345.7662864041126,0.2448020512441483,0.0,0.9999212890680785,165.07442709100272,2298.5700794594413,6480.002523892153,348.96941658770487,0.0,3.87,0.5,1.0,0.0,3.2,0.015,0.0,1.0,2294.513072738768,1.45,0.07887651302079308
2270,2.7394852275182426,0.01350244495743261,4.24582528967581e-9,6.515999761875234e-5,0.607133589340179,2403.625125659026,0.24379960890207544,0.0,0.9998860964831308,169.39898342758207,2355.4869792848735,6634.884224397898,304.4255580157399,0.0,3.87,0.5,1.0,0.0,3.2,0.015,0.0,1.0,2351.5882364703807,1.45,0.07887651302079308
2275,2.7336357291255244,0.01188627645208932,2.671295413168776e-9,5.168457616319182e-5,0.537013357895537,2460.651787565258,0.23908595410362427,0.0,0.999898194926285,174.52661359261495,2411.5817775546307,6784.414247415716,257.2676779381652,0.0,3.87,0.5,1.0,0.0,3.2,0.015,0.0,1.0,2407.837342115047,1.45,0.07887651302079308
2280,2.7282056675740636,0.01588544778598211,1.6831444389506025e-9,4.1026143359455597e-5,0.47497947269631563,2512.0052317610584,0.23222898488584806,0.0,0.9998614599704336,179.80142804323717,2462.1099527615397,6884.52921028606,206.64507781347754,0.0,3.87,0.5,1.0,0.0,3.2,0.015,0.0,1.0,2458.5235487679406,1.45,0.07887651302079308
2285,2.7231577547857935,0.046261917829389806,1.0619772400956605e-9,3.258799226855899e-5,0.4200928243309991,2555.8754872778845,0.21819774589752844,0.0,0.9995878709962335,186.31131471511398,2505.296515388328,6919.947793623474,155.85543089925397,0.0,3.87,0.5,1.0,0.0,3.2,0.015,0.0,1.0,2501.8745480506905,1.45,0.07887651302079308
2290,2.7184786575856434,0.08489557838203936,6.709029531623598e-10,2.590179440043411e-5,0.3715260056646176,2583.493386316919,0.19173270964290523,0.0,0.9992227571753588,194.7256811812878,2532.543418750515,6815.676907172017,106.90156673009416,0.0,3.87,0.5,1.0,0.0,3.2,0.015,0.0,1.0,2529.299931048921,1.45,0.07887651302079308
2295,2.7141594772697717,13.340688722952244,4.243383567267157e-10,2.0599474671134596e-5,0.32854877040692737,2579.030334904024,0.13894322379945095,0.0,0.8729310439386393,207.1895753837435,2528.3298775574463,6449.33670331412,62.6910159515963,0.0,3.87,0.5,1.0,0.0,3.2,0.015,0.0,1.0,2526.2475647377473,1.45,0.07887651302079308
2300,2.7209234663069766,44.77375367187997,2.678977659435458e-10,1.6367582776437877e-5,0.29051623957622136,2502.9739183968577,0.01955666622858448,0.0,0.5437399845895886,229.07460177721921,2453.5230777549123,5563.293733740829,26.678508284808107,0.0,3.87,0.5,1.0,0.0,3.2,0.015,0.0,1.0,2453.0189103804146,1.45,0.07887651302079308
2305,2.760552371965125,79.07215361814315,1.6732208924081234e-10,1.2935303987182224e-5,0.2566348340953391,2213.4522728656707,3.8366204366341344e-6,0.0,0.0541012884913687,206.53471812356787,2168.4383517141655,3524.9336772502015,-0.0,0.0,3.87,0.5,1.0,0.0,3.2,0.015,0.0,1.0,2168.4376973297335,1.45,0.07887651302079308
