time,TATM,TATM_1,E,NC,nonUV,ES,YGROSS,S,invNCfrac,MIU,CPC,YNET,K,scc,gama3,ratioKNC,g4,theta1,share1,climsen,prtp,share2,theta2,YGreen,elasmu,damageNC,TATM_2,E_1,NC_1,nonUV_1,ES_1,YGROSS_1,S_1,invNCfrac_1,MIU_1,CPC_1,YNET_1,K_1,scc_1,gama3_1,ratioKNC_1,g4_1,theta1_1,share1_1,climsen_1,prtp_1,share2_1,theta2_1,YGreen_1,elasmu_1,damageNC_1,TATM_3,E_2,NC_2,nonUV_2,ES_2,YGROSS_2,S_2,invNCfrac_2,MIU_2,CPC_2,YNET_2,K_2,scc_2,gama3_2,ratioKNC_2,g4_2,theta1_2,share1_2,climsen_2,prtp_2,share2_2,theta2_2,YGreen_2,elasmu_2,damageNC_2,TATM_4,E_3,NC_3,nonUV_3,ES_3,YGROSS_3,S_3,invNCfrac_3,MIU_3,CPC_3,YNET_3,K_3,scc_3,gama3_3,ratioKNC_3,g4_3,theta1_3,share1_3,climsen_3,prtp_3,share2_3,theta2_3,YGreen_3,elasmu_3,damageNC_3
2155,1.7309788842872835,1.5995125087981044,0.28883890960965575,0.35332890759816643,0.5944147605823449,82.16030905380703,902.4556523025375,0.23881193664968092,0.0,0.9974881912337453,65.12870335556435,899.2516767261981,2287.892686038672,872.2885708359215,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.63,892.5751925850152,1.45,0.07914976163816917,1.647041255380814,0.3313473471946114,0.2784865801922761,0.5277182772960172,76.9189105932958,901.6883817414836,0.23823084691880436,0.0,0.9971129989943583,65.10942165049582,898.2940563344812,2300.174446836955,849.1991683854034,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.78,891.6302717682765,1.45,0.07914976163816917,1.610280697796276,0.1673394157359908,0.33708454726218595,0.5805898270398698,81.11910878492897,907.312837703439,0.23750870394054666,0.0,0.9985613098976612,65.58668533629077,904.0481001414103,2334.51524995105,882.4425320996137,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.62,897.3154425206018,1.45,0.07914976163816917,1.4707355706587635,0.23753667931158556,0.6948182029425494,0.833557558266104,99.19592779756073,916.2791909992706,0.23570420017774452,0.0,0.997969145818883,66.43246288309324,913.5288593779478,2354.9112568117425,1134.8315716833185,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.27,906.7409511806771,1.45,0.07914976163816917
2160,1.7263773793421804,1.5967582471110102,0.026674683748267786,0.2939989854016303,0.5422167328676147,80.65173048020664,947.0101588223063,0.23417437935604352,0.0,0.9997838858129555,68.73219274571422,943.6595708932099,2416.7658039124226,899.4652010235199,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.63,937.0755032632342,1.45,0.07914976163816917,1.6437010042844706,0.27186899058015507,0.2294255155222359,0.47898383638932523,75.28293927298823,945.0387957586576,0.24721344892533345,0.0,0.9976395713851539,67.4097623713906,941.4956964564818,2420.299183021755,852.8455950790137,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.78,934.9647160719098,1.45,0.07914976163816917,1.6074231846061113,0.5807825435998787,0.2798525025238965,0.5290108718390355,79.5698078868418,949.6284646840576,0.2464599877355931,0.0,0.9949630391465324,67.81970843453682,946.2235814265306,2444.109048838127,884.1588035377519,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.62,939.7100629121012,1.45,0.07914976163816917,1.470110046042368,0.009726438774439078,0.5933240038587484,0.7702752779745358,98.10878587603521,958.5923346420548,0.25022267811045057,0.0,0.9999325892628235,68.15177169688259,955.7174416219343,2459.16480136701,1123.8755752922268,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.27,949.0500732598043,1.45,0.07914976163816917
2165,1.7218451906188545,1.593895184463997,0.08157736600425117,0.24477882977313098,0.4947512807190407,79.08820261626136,989.449200978216,0.2384433019429633,0.0,0.9993020787120368,71.39265561819026,985.961003489662,2524.2714114843466,905.482207995287,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.63,979.5450239186637,1.45,0.07914976163816917,1.6405078797138604,0.5329986622242547,0.18913688655538266,0.4348987083855075,73.62802940610352,993.6654011098674,0.23491336708228205,0.0,0.9953861153620115,72.01913397041766,989.9544532230865,2584.841725000676,894.0531192455995,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.78,983.5815834497846,1.45,0.07914976163816917,1.6050187332904766,0.2838356317528702,0.23245561131512774,0.48213650693048304,77.99191927215224,997.5697024093789,0.237395747964067,0.0,0.9975587669937037,72.07629883134832,994.0036189102559,2601.226605150075,919.4659893250348,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.62,987.5665304423715,1.45,0.07914976163816917,1.4691849162958601,0.5899543054829851,0.5067485038800226,0.7118627001606578,96.95901567403646,1009.7540578908217,0.24676065975928094,0.0,0.9949730585354104,72.10630218831928,1006.7295370955729,2639.481478519144,1159.928375007034,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.27,1000.2610046226573,1.45,0.07914976163816917
2170,1.7174428088009575,1.5910488499378783,0.36134141608171455,0.20392074161326973,0.45157584259265876,77.49370021482046,1035.1777151855863,0.23619497722011815,0.0,0.9968677632232371,74.8999495637898,1031.5413290940864,2658.386775292218,922.7850829893368,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.63,1025.313628080652,1.45,0.07914976163816917,1.6377524268827421,0.07962066849685036,0.15601516326988163,0.3949875482466272,71.92607450112641,1034.972199409934,0.23451870483918502,0.0,0.9993179564605481,75.03042505937601,1031.119960323274,2681.605498037207,902.8682155217332,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.78,1024.8505497176877,1.45,0.07914976163816917,1.6027067471219856,0.9004051880930808,0.19318022921875544,0.4395227288989222,76.35851053789108,1040.191716732223,0.2535491273618814,0.0,0.992216835232152,73.55469233503723,1036.4839742121364,2708.2187738682946,901.3146597571704,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.62,1030.3075155081672,1.45,0.07914976163816917,1.4686617139426905,0.007442900107107225,0.4328507362628203,0.6579139277008964,95.71265746503137,1058.1322569055278,0.22763010832112013,0.0,0.9999470481861552,77.4558657625084,1054.9650856521275,2792.71274541161,1220.689304760665,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.27,1048.544076984786,1.45,0.07914976163816917
2175,1.713265948523073,1.588550064253776,0.40874058172698224,0.1699716658733942,0.4122762009544017,75.86221426301043,1079.7994482793727,0.24666831215808796,0.0,0.996451951920394,77.04562850720517,1076.0182194533038,2780.6204520822334,912.7468165425223,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.63,1069.9557349741665,1.45,0.07914976163816917,1.634921528004928,0.1383393045935031,0.12877161975322673,0.358847627487248,70.20521583968247,1077.2710703744615,0.24409861059298193,0.0,0.9988019663638823,77.10838305503405,1073.27524161733,2785.194348403585,892.3594211005104,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.78,1067.1869280786245,1.45,0.07914976163816917,1.6011472418965353,0.5560131427565235,0.1605935407984533,0.4007412392036204,74.71779536334222,1092.9787095467761,0.22827284929913388,0.0,0.9952287363302205,79.88737617725516,1089.0903869310573,2905.3439611389085,963.1061850111932,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.62,1082.9749770974627,1.45,0.07914976163816917,1.4678492023549534,0.5212437933968896,0.36978893078611275,0.6081027304544132,94.35105190071044,1095.3455503586736,0.2469766880484913,0.0,0.995537287893053,78.16437609221752,1092.0706199440538,2842.4699581556806,1174.793693148415,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.27,1085.936645532376,1.45,0.07914976163816917
2180,1.7097755545088562,1.5864127644624777,0.31415573282938974,0.14173794405261775,0.37648100091852943,74.21810335549138,1131.15919014243,0.235678438778081,0.0,0.9972843494485716,81.87760272039858,1127.2087620098832,2961.5494468997585,943.2892762297855,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.63,1121.2598023968446,1.45,0.07914976163816917,1.6321363992423854,0.05735231887509934,0.1063485919147293,0.32611131828676126,68.48417267178404,1126.264162664565,0.229850781844833,0.0,0.9995076302442623,82.12521625469482,1122.1008290611726,2947.1236427237573,925.5559947357085,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.78,1116.1405654780983,1.45,0.07914976163816917,1.5998555235370833,0.48269247513729585,0.13354008292048686,0.36543136554007905,73.00617115804577,1129.3876437406623,0.24845687374894826,0.0,0.9958172901288631,80.37956563945559,1125.3762747959518,2951.6454743214244,921.5134476648761,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.62,1119.4610647723093,1.45,0.07914976163816917,1.467373187724371,0.25407624859743555,0.315944417467156,0.562089332283718,92.96436868802579,1146.8672520994796,0.2596290067547868,0.0,0.9978350512709,80.45355178517173,1143.4405026129316,3019.4552663117215,1159.6509868344394,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.27,1137.3996011829015,1.45,0.07914976163816917
2185,1.7067546483544203,1.5844950797504065,0.21242328358844118,0.1182415365364371,0.3438626710424339,72.53016431484137,1174.6184157178739,0.23723006833608482,0.0,0.9981563514507036,84.84376079391608,1170.526123467549,3070.0491313673783,938.1348953309247,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.63,1164.737662334254,1.45,0.07914976163816917,1.6293458807823744,1.0181559120629902,0.0878823736761307,0.29644961405967574,66.73220746815134,1165.8440747939937,0.22816966720146922,0.0,0.9910760121016939,85.20142114001848,1161.5491546861713,3022.9759479113263,922.2055367949147,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.78,1155.9173150752893,1.45,0.07914976163816917,1.5987267835892416,0.48436931881581957,0.11107042130771175,0.33327229303935807,71.30541690720295,1180.8651923725288,0.25076863208684325,0.0,0.9958114125935258,83.77847428787231,1176.676901177216,3133.6061183170423,924.488844822842,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.62,1170.8958540941214,1.45,0.07914976163816917,1.466889900787757,0.16604390797178453,0.2699660270459368,0.5195825507519828,91.53004509509917,1205.2844894471045,0.24101442282203273,0.0,0.9985967071071183,86.66984408886108,1201.6855656526054,3259.4677838964453,1216.8096851729345,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.27,1195.7386437128546,1.45,0.07914976163816917
2190,1.7040571623972214,1.582674089372835,0.02345255504631745,0.09867779064063985,0.31413021287459736,70.8274135948298,1219.9608728238056,0.22983093193631804,0.0,0.9997993819253707,88.9685319463292,1215.7203741406108,3194.3872877269578,945.9488327582786,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.63,1210.0737372346343,1.45,0.07914976163816917,1.6275832880861463,0.7538226540772613,0.07264988145278323,0.26953641952950114,64.97801032740416,1206.0649667462726,0.241948221817929,0.0,0.9933397711510303,86.56112136911418,1201.6314822699933,3103.763412947882,889.3446790596203,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.78,1196.1495640673456,1.45,0.07914976163816917,1.597753283318962,0.22860497078705455,0.09240046843821138,0.3039744535947246,69.58415423998153,1232.6819602859402,0.23022825786270082,0.0,0.9980268369380717,89.84591994381536,1228.31520832863,3318.4828350417247,962.9093572381786,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.62,1222.6379690792774,1.45,0.07914976163816917,1.4663186575044573,0.5586239814015164,0.23070486996933615,0.48031746789944685,89.99659615807965,1249.3574991997134,0.23730564266275575,0.0,0.9952365364177459,90.27821957767638,1245.629880385602,3365.6344270152813,1214.3219907116081,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.27,1239.920771310127,1.45,0.07914976163816917
2195,1.7012942366989483,1.580759399515007,1.1879050834757598,0.08238394049164781,0.2870260275508962,69.10144400909074,1260.7490621233703,0.23761870337325494,0.0,0.9895281940762762,91.02406651767367,1256.3773833246523,3276.8156232313877,917.7606535805872,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.63,1251.0760627647924,1.45,0.07914976163816917,1.6263873057633396,1.047455253341296,0.06007290621347367,0.24509774828315675,63.24065886864729,1257.018169392535,0.24464820453948627,0.0,0.9907393212477285,89.89819487270671,1252.404169788995,3279.7725579835214,881.9511283093932,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.78,1247.100403198332,1.45,0.07914976163816917,1.59665902588406,0.3602363360951291,0.07688646551742152,0.27728408810716404,67.81851665234736,1269.8128024105201,0.26008475577201545,0.0,0.9968494940846013,88.96270042897285,1265.3206745618888,3366.959977353352,892.395522920224,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.62,1259.8698890937235,1.45,0.07914976163816917,1.46610886900601,0.3568308219923139,0.1971616666987077,0.4440289029992391,88.40990477274848,1292.1103174792584,0.25308816647562893,0.0,0.9969331633431622,91.43186496589543,1288.2562431857236,3458.574450241501,1161.1028138980246,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.27,1282.708440026688,1.45,0.07914976163816917
2200,1.6991679462453275,1.5800115753319615,0.7639753120368206,0.06879130431678691,0.2622809644575582,67.3809786410189,1308.4855563579201,0.24322827881825032,0.0,0.9932362311290448,93.77171764159934,1303.9526419747422,3421.322216639337,895.9783546776836,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.63,1298.7523024831423,1.45,0.07914976163816917,1.6259637605249908,0.8328303637310591,0.049677705811478075,0.22288496093608037,61.50167374568531,1308.6295835365347,0.2404396377305041,0.0,0.992627186992118,94.10887789097718,1303.8286410483577,3462.1772703783968,881.3379645418779,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.78,1298.636653855251,1.45,0.07914976163816917,1.595628257450415,0.4126588052217925,0.0639911255068967,0.2529646724483415,66.08787304309014,1329.766958745256,0.22153851074086375,0.0,0.9964063226020602,98.01781432630409,1325.0688072039632,3626.520959074667,958.7057956195296,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.62,1319.7365230972384,1.45,0.07914976163816917,1.4659762643105763,0.0950170527384184,0.16849988987422593,0.41048738089523035,86.80712958391287,1347.176988519535,0.23957296485771273,0.0,0.9991853464099736,97.05139697646634,1343.1593895944548,3665.4452631689473,1181.1164018853412,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.27,1337.7149995955767,1.45,0.07914976163816917
2205,1.6973822866139758,1.579756231086259,0.31695939043044946,0.05744439846482976,0.2396756109094744,65.65805517697788,1359.9424611325287,0.2528945553868731,0.0,0.9971871401879273,96.21247056507167,1355.232810044702,3599.722991424434,866.0628623137034,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.63,1350.1199965019896,1.45,0.07914976163816917,1.6259429178722362,0.05390323650234912,0.04108150510096857,0.20268572988981876,59.75478553214515,1355.9284724323734,0.24278083361955846,0.0,0.9995221103460563,97.20455428602703,1350.954133012544,3605.599689368293,860.3725674934959,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.78,1345.8229174086432,1.45,0.07914976163816917,1.5947222219955104,0.9083838963452068,0.05326872540615769,0.23080018502193123,64.29826103164068,1359.2961999183262,0.23139520900736124,0.0,0.9919304619925046,98.93305989304638,1354.4991720584248,3603.286680610439,905.0982282063704,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.62,1349.4638611984099,1.45,0.07914976163816917,1.4656313764157194,0.3457873722543842,0.14401458112800478,0.3794925310569429,85.13693467816432,1390.982832063831,0.2453524144992006,0.0,0.9969995830857282,99.45043417338331,1386.836545413355,3766.810516387364,1138.183017989414,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.27,1381.6097866993448,1.45,0.07914976163816917
2210,1.696008984171371,1.5794335432684818,0.18707317607628124,0.04797236078957611,0.21902593633991413,63.937780059744654,1417.1860454115622,0.23561105782177375,0.0,0.9983404481682088,102.58454407456942,1412.280157431008,3832.790410377701,879.7939315018615,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.63,1407.278538342384,1.45,0.07914976163816917,1.6254476382261818,0.9302603689652811,0.03397636707608902,0.1843267942435093,58.0131149593988,1404.674295545773,0.23515562810458898,0.0,0.9916667408780402,101.72520960058296,1399.5242668522296,3762.7706095389667,851.2538301351357,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.78,1394.6590387360507,1.45,0.07914976163816917,1.5944473913229658,1.044045360640165,0.044345539473830624,0.2105838062953337,62.53097793692716,1400.4729842300144,0.24243197074488715,0.0,0.9906191746613344,100.47113693994977,1395.5323446869006,3689.002113083092,857.5292484960173,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.62,1390.6960020853016,1.45,0.07914976163816917,1.4653947326329773,1.53125871799972,0.123093093998151,0.3508462540745604,83.44560897005302,1440.2314476914512,0.23518177393631037,0.0,0.9866205027465509,104.37393224387446,1435.9397454028374,3919.170427133624,1128.2503724184203,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.27,1431.0221120051378,1.45,0.07914976163816917
2215,1.694804639252668,1.5789324142485837,0.5602844622732057,0.04006636413669747,0.20016584158316691,62.19018487745523,1458.74244514944,0.22548500878991673,0.0,0.9949654423161711,107.00031868751903,1453.69590483659,3921.0763347675725,861.1779742741982,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.63,1448.9231143327347,1.45,0.07914976163816917,1.6254964616746257,0.1980854051039876,0.028099786576850538,0.16762990955330895,56.27111582852642,1447.0457494128566,0.23271443160261882,0.0,0.9982066321179212,105.1265186072669,1441.7400533873215,3861.6880284552562,822.6255949758673,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.78,1436.96222126918,1.45,0.07914976163816917,1.5948220499666548,1.2878891920826976,0.03691419381226046,0.19213066858849073,60.781590922092654,1451.3688180666238,0.23837435792219508,0.0,0.9883666769485171,104.68676467075342,1446.2462198108701,3864.0647202173122,837.7576889998744,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.62,1441.5852121786045,1.45,0.07914976163816917,1.4665147691820948,1.127780205633976,0.10518757419836079,0.32432633904504393,81.70948883324111,1481.4903922024266,0.25869428613647527,0.0,0.9900202223118353,104.06394760520232,1477.0689926046007,3996.9825397354025,1034.7147230014527,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.27,1472.2889300060817,1.45,0.07914976163816917
2220,1.6945668135290037,1.5786904956926548,1.3360067409368142,0.0334649906061736,0.18293438880148696,60.43763281309628,1493.6095488124724,0.24865530993494284,0.0,0.9877855108489746,106.29297188330682,1488.4439685252714,3948.9085707730555,781.2219848082743,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.63,1483.9612604771005,1.45,0.07914976163816917,1.6252277773276986,0.1915909124460934,0.02324095306932967,0.1524498378789878,54.539470114498,1488.4090453975307,0.21951669514327457,0.0,0.9982432825676031,109.99791227221533,1482.9534918938532,3952.297396708014,803.6701113369662,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.78,1478.3527045512556,1.45,0.07914976163816917,1.5959661415247675,3.5182184897503106,0.030720790701524642,0.17527347403849974,59.02892926668583,1497.8713130481592,0.23119787698797026,0.0,0.9679241292046293,109.0828773926152,1492.5769965974016,3999.876323357152,812.927532388209,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.62,1488.3300369106648,1.45,0.07914976163816917,1.468266071356607,5.04152999430231,0.08985541282517856,0.2997589245129802,79.98341892155932,1542.831532960097,0.22893484554200214,0.0,0.9553749324504097,112.76096902308795,1538.2160614033335,4264.54188856115,1059.6363436543895,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.27,1533.9985796429303,1.45,0.07914976163816917
2225,1.694473717742363,1.579468589952592,0.3037965112741349,0.027946725848487546,0.16717274254042597,58.72378123983677,1550.0628625679267,0.23412277568669296,0.0,0.9972136880978676,112.44175064322545,1544.6967553651036,4176.765257732692,769.6402329091867,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.63,1540.2236496782602,1.45,0.07914976163816917,1.6247127853675563,1.5670092872466277,0.01922438399470871,0.13865202484893147,52.811994019612456,1520.0854898917712,0.2448537305535356,0.0,0.9853404513364846,108.71060132280805,1514.5173613120255,3956.4075895781825,718.0172233638217,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.78,1510.2754411641338,1.45,0.07914976163816917,1.600017717865006,4.338028533462668,0.02554471859433463,0.1598271522437118,57.273444179163754,1538.454150050959,0.23895648436305922,0.0,0.9599000860089311,110.91780916727036,1532.9887470958413,4082.380694135031,756.5341033474276,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.62,1528.998771455169,1.45,0.07914976163816917,1.4746511718366262,1.196280202378104,0.07666067278628044,0.27687663820965547,78.17862449663949,1576.749424268641,0.24960882026835454,0.0,0.9892110724645361,112.12224191402201,1571.9913706969417,4274.097979237498,955.6810676451375,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.27,1567.542758022128,1.45,0.07914976163816917
2230,1.6949596391845474,1.5799738977293398,0.4808382228736482,0.023335941918596163,0.15276106152614993,56.99598567014089,1591.7137970652052,0.24376114859600048,0.0,0.995527850569413,114.0190828952704,1586.1999736797663,4269.3452972433915,707.615260946609,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.63,1581.918827902045,1.45,0.07914976163816917,1.6254347838681669,0.88288046051423,0.01589952735555621,0.12609332795812875,51.13529608018783,1576.3457009997635,0.25153015951515834,0.0,0.9917078485363302,111.73868681773318,1570.5663561250767,4185.201997232146,672.9081864443782,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.78,1566.3719406859227,1.45,0.07914976163816917,1.6071608646854585,0.8947038358400216,0.021208772767885027,0.14563232047826824,55.52800030221406,1586.7573571160679,0.2434605651778671,0.0,0.9916519294379342,113.69880279951762,1581.0699114124375,4237.425831191614,706.7894054142299,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.62,1576.848458710257,1.45,0.07914976163816917,1.4805576313246496,1.127754672881208,0.06532650428869917,0.25559050117071874,76.36986288605678,1631.3225659419593,0.2415131289908753,0.0,0.9897647010065707,117.25865226961764,1626.3603172723099,4480.174608510481,917.2700691767222,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.27,1622.0433892212736,1.45,0.07914976163816917
2235,1.69660867516605,1.5804492911960848,0.5634918835175343,0.019483932356589052,0.13958485718941382,55.2916564906835,1642.5460173193053,0.24728196003640437,0.0,0.9947131010344076,117.12132358633133,1636.8526825195556,4449.057456944457,655.9939992806111,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.63,1632.724137478833,1.45,0.07914976163816917,1.6264262354694328,0.6161442264217353,0.013146929916528197,0.11466006243033447,49.47823358248516,1635.092545949615,0.2488835325195228,0.0,0.9941926854008506,116.31826903755335,1629.0905026117068,4441.268847849602,635.8346437930759,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.78,1624.9867095594168,1.45,0.07914976163816917,1.6131501831546358,4.351036920496646,0.017586517425851395,0.13261416751558408,53.779351292626,1637.962059333823,0.25468619220424893,0.0,0.9590583992267567,115.65714898187684,1632.0472399522932,4421.659663847576,646.1499734798582,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.62,1628.330214612027,1.45,0.07914976163816917,1.4859702562037236,5.875283044518434,0.05560785353164932,0.23581317505951468,74.51221694338984,1677.0088876275931,0.2353752706477567,0.0,0.9460028230765813,121.55962756880935,1671.8703014644846,4604.222176028325,860.5061705217803,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.27,1668.2079526108464,1.45,0.07914976163816917
2240,1.6988246712013748,1.5809878051370718,2.259871776570566,0.01626593499465308,0.12753797471597658,53.60324681025223,1694.9091259116822,0.24733209890032162,0.0,0.9786131285264619,120.86832339501753,1689.0302877586466,4645.840062323701,604.874520979686,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.63,1685.21743646886,1.45,0.07914976163816917,1.627353425318399,2.480073017401806,0.01086872850541555,0.10425319422164268,47.83365481378829,1687.7803606936172,0.22920635396557607,0.0,0.9764300135393844,123.234609021777,1681.577846886698,4644.687004828829,608.7863814843951,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.78,1677.8047008953613,1.45,0.07914976163816917,1.6217240567049804,2.1198281130174386,0.01455641125137686,0.12064995338323534,52.0413537340196,1697.1488234686744,0.24421096821131805,0.0,0.9799649736408693,121.50672203129564,1690.9549562419572,4684.511924958679,611.9047401674432,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.62,1687.1222810129473,1.45,0.07914976163816917,1.4959419833555256,0.11325936955649984,0.04724041031354165,0.21734859169900697,72.62194662604581,1717.5849758232418,0.20995458701919528,0.0,0.9989427679471179,128.59774198010714,1712.25118745503,4682.0216444355565,822.6618173170929,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.27,1708.1583502020278,1.45,0.07914976163816917
